Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),Calories_Burned (kcal)_log,Effort_Score,Workout_Type_Hiit,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga,Experience_Level_1,Experience_Level_2,Experience_Level_3,Age_Group_Adult,Age_Group_Senior,Workout_Intensity_Moderate,Workout_Intensity_High,Age_Group,Workout_Intensity
25,Male,84.4,1.8,192.0,141.0,79.0,0.98,18.5,4.3,4,26.049382716049383,3.0,0.734375,2.203125,136.1,4.920710586568268,138.18,False,False,False,True,True,False,False,False,False,True,False,Young,Moderate
40,Female,60.5,1.67,178.0,149.0,62.0,0.59,20.4,4.1,5,21.693140664778227,8.0,0.8370786516853933,6.696629213483146,214.2,5.371567828287629,87.91,False,True,False,False,True,False,False,True,False,True,False,Adult,Moderate
43,Female,57.4,1.76,180.0,163.0,68.0,0.85,29.3,3.6,3,18.53047520661157,9.5,0.9055555555555556,8.602777777777778,393.2,5.97685839471862,138.54999999999998,True,False,False,False,True,False,False,True,False,False,True,Adult,High
29,Male,61.6,1.75,189.0,135.0,69.0,0.47,24.8,3.4,4,20.114285714285714,3.0,0.7142857142857143,2.142857142857143,47.8,3.8877303128591016,63.449999999999996,False,False,False,True,True,False,False,False,False,True,False,Young,Moderate
43,Male,67.9,1.55,181.0,142.0,70.0,1.03,13.7,2.9,5,28.262226847034338,7.0,0.7845303867403315,5.49171270718232,317.6,5.763936397475948,146.26,False,False,False,False,True,False,False,True,False,True,False,Adult,Moderate
30,Male,71.2,1.83,190.0,172.0,73.0,0.83,28.5,3.5,2,21.260712472752246,9.5,0.9052631578947369,8.6,475.0,6.16541785423142,142.76,True,False,False,False,False,False,False,False,False,False,True,Young,High
57,Male,52.6,1.54,161.0,116.0,60.0,1.645,10.1,4.8,7,22.179119581716986,3.0,0.7204968944099379,2.1614906832298137,144.4,4.979488565099419,190.82,False,False,False,True,False,False,True,False,True,False,False,Senior,Low
35,Female,71.4,1.77,182.0,145.0,75.0,0.71,34.5,2.5,3,22.79038590443359,7.0,0.7967032967032966,5.576923076923077,232.2,5.451896454476337,102.94999999999999,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
42,Male,50.3,1.53,178.0,152.0,74.0,1.12,24.2,4.6,3,21.487462087231407,8.0,0.8539325842696629,6.831460674157303,338.0,5.82600010738045,170.24,False,True,False,False,True,False,False,True,False,True,False,Adult,Moderate
50,Male,64.3,1.74,172.0,140.0,79.0,0.72,20.2,2.4,3,21.23794424626767,7.0,0.813953488372093,5.6976744186046515,212.6,5.36410510708604,100.8,False,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
57,Male,71.4,1.87,163.0,141.0,77.0,1.0,25.2,4.9,2,20.41808458920758,8.0,0.8650306748466258,6.920245398773006,425.1,6.054674060505866,141.0,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
29,Male,81.4,1.66,192.0,173.0,66.0,1.03,17.2,3.4,4,29.53984613151401,9.5,0.9010416666666666,8.559895833333332,676.4,6.518261940383671,178.19,True,False,False,False,False,True,False,False,False,False,True,Young,High
53,Female,73.1,1.65,163.0,136.0,55.0,1.17,13.4,4.3,7,26.850321395775943,8.0,0.8343558282208589,6.674846625766871,513.2,6.2426122948317895,159.12,False,True,False,False,False,False,True,False,True,True,False,Senior,Moderate
21,Male,87.9,1.74,195.0,137.0,66.0,0.74,23.9,3.8,7,29.032897344431234,3.0,0.7025641025641025,2.1076923076923073,107.4,4.685828089005546,101.38,False,False,False,True,False,True,False,False,False,True,False,Young,Moderate
22,Male,80.8,1.65,198.0,169.0,81.0,0.51,23.4,3.5,2,29.678604224058773,8.0,0.8535353535353535,6.828282828282828,248.0,5.517452896464707,86.19,False,True,False,False,False,False,False,False,False,False,True,Young,High
54,Male,62.4,1.86,167.0,130.0,62.0,0.82,23.5,3.1,4,18.036767256330208,7.0,0.7784431137724551,5.449101796407186,232.0,5.4510384535657,106.6,False,False,False,False,True,False,False,False,True,False,False,Senior,Low
25,Male,73.3,1.7,195.0,138.0,68.0,0.65,20.5,4.1,3,25.36332179930796,3.0,0.7076923076923077,2.123076923076923,78.8,4.379523504455763,89.7,False,False,False,True,False,False,False,False,False,True,False,Young,Moderate
59,Female,58.8,1.65,158.0,138.0,77.0,0.77,27.2,4.1,5,21.59779614325069,8.0,0.8734177215189873,6.987341772151899,272.8,5.612397912854348,106.26,False,True,False,False,True,False,False,False,True,True,False,Senior,Moderate
45,Male,75.3,1.63,175.0,138.0,68.0,0.64,22.4,3.5,3,28.341300011291356,7.0,0.7885714285714286,5.5200000000000005,220.7,5.4013251166222656,88.32000000000001,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
48,Male,53.0,1.59,172.0,156.0,64.0,0.83,18.4,3.4,6,20.964360587002094,9.5,0.9069767441860465,8.616279069767442,356.0,5.877735781779639,129.48,True,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
26,Male,51.7,1.62,193.0,157.0,72.0,0.98,28.8,3.6,2,19.699740893156527,6.0,0.8134715025906736,4.880829015544041,213.6,5.368775830196598,153.85999999999999,False,False,True,False,False,False,False,False,False,True,False,Young,Moderate
46,Female,49.4,1.64,171.0,140.0,82.0,0.59,26.1,3.1,3,18.36704342653183,7.0,0.8187134502923976,5.730994152046783,133.0,4.897839799950911,82.6,False,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
31,Male,60.6,1.63,192.0,133.0,62.0,1.08,20.5,3.9,6,22.808536264067147,3.0,0.6927083333333334,2.078125,107.2,4.6839813664123815,143.64000000000001,False,False,False,True,False,False,True,True,False,True,False,Adult,Moderate
57,Male,72.1,1.61,163.0,148.0,64.0,1.07,13.3,3.7,7,27.81528490413178,9.5,0.9079754601226994,8.625766871165643,621.9,6.4343859922601,158.36,True,False,False,False,False,False,True,False,True,True,False,Senior,Moderate
58,Female,89.4,1.89,158.0,146.0,75.0,0.55,24.9,3.1,2,25.027294868564713,9.5,0.9240506329113924,8.778481012658228,399.6,5.992963423231718,80.30000000000001,True,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
39,Male,47.7,1.58,180.0,166.0,85.0,0.66,22.5,3.0,3,19.107514821342733,9.5,0.9222222222222223,8.761111111111111,255.0,5.545177444479562,109.56,True,False,False,False,False,False,False,True,False,False,True,Adult,High
28,Female,93.7,1.69,189.0,157.0,61.0,1.32,21.8,5.2,5,32.80697454570919,8.0,0.8306878306878307,6.645502645502646,719.45,6.579876016778943,207.24,False,True,False,False,False,True,False,False,False,True,False,Young,Moderate
40,Female,80.5,1.74,180.0,164.0,72.0,0.82,23.2,3.2,5,26.58871713568503,9.5,0.9111111111111111,8.655555555555555,534.2,6.282640508814019,134.48,True,False,False,False,True,False,False,True,False,False,True,Adult,High
18,Male,82.4,1.74,205.0,184.0,66.0,1.36,16.8,3.9,5,27.21627691901176,9.5,0.8975609756097561,8.526829268292683,719.45,6.579876016778943,250.24,True,False,False,False,False,False,True,False,False,False,True,,High
54,Male,81.7,1.67,167.0,140.0,77.0,0.81,25.0,3.6,3,29.29470400516333,6.0,0.8383233532934131,5.029940119760479,277.9,5.630853294633443,113.4,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
38,Female,49.4,1.66,183.0,156.0,74.0,0.86,24.2,4.3,3,17.9271302075773,8.0,0.8524590163934426,6.819672131147541,255.7,5.5479080878770946,134.16,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
43,Female,60.6,1.73,184.0,142.0,65.0,0.32,30.8,2.1,2,20.24792007751679,7.0,0.7717391304347826,5.4021739130434785,87.8,4.486386649998124,45.44,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
53,Male,79.5,1.71,168.0,133.0,68.0,0.79,21.9,3.2,5,27.18785267261722,7.0,0.7916666666666666,5.541666666666666,285.8,5.658785108725465,105.07000000000001,False,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
40,Female,56.8,1.65,182.0,133.0,74.0,1.01,16.1,4.4,5,20.86317722681359,3.0,0.7307692307692307,2.192307692307692,94.0,4.553876891600541,134.33,False,False,False,True,False,True,False,True,False,True,False,Adult,Moderate
18,Female,53.2,1.52,203.0,181.0,61.0,1.3,22.5,3.9,6,23.026315789473685,9.5,0.8916256157635468,8.470443349753694,555.2,6.3211279417998645,235.3,True,False,False,False,False,True,False,False,False,False,True,,High
57,Male,63.2,1.63,161.0,116.0,61.0,1.15,13.8,4.4,6,23.787120328202043,3.0,0.7204968944099379,2.1614906832298137,119.9,4.794963757620747,133.39999999999998,False,False,False,True,False,False,True,False,True,False,False,Senior,Low
32,Female,46.3,1.57,190.0,149.0,73.0,0.34,22.3,2.1,3,18.783723477625866,7.0,0.7842105263157895,5.489473684210527,71.6,4.28496492183075,50.660000000000004,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
38,Female,58.7,1.61,191.0,172.0,65.0,0.89,20.3,3.6,5,22.64573126036804,9.5,0.900523560209424,8.554973821989527,421.5,6.046189446797229,153.08,True,False,False,False,False,True,False,True,False,False,True,Adult,High
26,Female,78.4,1.68,187.0,170.0,72.0,0.99,17.2,3.1,5,27.777777777777786,9.5,0.9090909090909091,8.636363636363637,628.4,6.444766984630307,168.3,True,False,False,False,False,True,False,False,False,False,True,Young,High
26,Female,79.3,1.72,192.0,148.0,66.0,1.4,11.4,4.0,4,26.805029745808547,7.0,0.7708333333333334,5.395833333333334,505.8,6.228116448446984,207.2,False,False,False,False,False,True,False,False,False,True,False,Young,Moderate
27,Female,98.2,1.86,189.0,172.0,80.0,0.96,19.9,3.3,3,28.38478436813504,9.5,0.91005291005291,8.645502645502646,719.45,6.579876016778943,165.12,True,False,False,False,True,False,False,False,False,False,True,Young,High
43,Female,74.2,1.63,173.0,149.0,75.0,0.78,16.7,3.8,3,27.927283676465056,8.0,0.861271676300578,6.890173410404624,349.6,5.859645972487134,116.22,False,True,False,False,True,False,False,True,False,True,False,Adult,Moderate
58,Male,79.1,1.76,168.0,153.0,71.0,0.74,10.4,3.4,4,25.53589876033058,9.5,0.9107142857142857,8.651785714285714,470.1,6.155070385705995,113.22,True,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
52,Female,74.1,1.71,167.0,153.0,70.0,0.69,30.8,3.1,4,25.341130604288498,9.5,0.9161676646706587,8.703592814371257,415.6,6.032126528826872,105.57,True,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
42,Male,81.9,1.81,182.0,134.0,77.0,0.68,25.7,3.5,3,24.9992368975306,3.0,0.7362637362637363,2.208791208791209,90.7,4.51852237926242,91.12,False,False,False,True,False,False,False,True,False,True,False,Adult,Moderate
43,Male,64.9,1.74,174.0,139.0,59.0,0.8,11.9,3.5,4,21.4361210199498,6.0,0.7988505747126436,4.793103448275862,216.7,5.3831179682405015,111.2,False,False,True,False,False,True,False,True,False,True,False,Adult,Moderate
28,Male,49.6,1.58,189.0,144.0,60.0,1.0,19.9,3.6,5,19.86861079955135,7.0,0.7619047619047619,5.333333333333333,226.1,5.425390449111513,144.0,False,False,False,False,False,True,False,False,False,True,False,Young,Moderate
55,Male,48.3,1.51,160.0,132.0,79.0,0.25,21.7,1.8,2,21.183281435024778,7.0,0.825,5.7749999999999995,55.3,4.030694535145645,33.0,False,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
19,Male,66.5,1.71,205.0,159.0,75.0,0.49,20.9,2.8,3,22.742040285899936,7.0,0.775609756097561,5.429268292682927,147.4,4.99991133073328,77.91,False,False,False,False,True,False,False,False,False,True,False,Young,Moderate
24,Male,56.6,1.63,200.0,138.0,63.0,0.47,20.3,3.8,4,21.303022319244235,3.0,0.69,2.07,43.7,3.7999735016195233,64.86,False,False,False,True,True,False,False,False,False,True,False,Young,Moderate
35,Male,64.2,1.58,180.0,163.0,69.0,1.19,17.6,3.7,5,25.717032526838643,9.5,0.9055555555555556,8.602777777777778,614.6,6.422597401964724,193.97,True,False,False,False,False,True,False,True,False,False,True,Adult,High
44,Male,59.8,1.55,182.0,146.0,64.0,1.16,16.6,4.3,4,24.890738813735688,6.0,0.8021978021978022,4.813186813186814,289.2,5.670570340450087,169.35999999999999,False,False,True,False,False,True,False,True,False,True,False,Adult,Moderate
51,Female,72.6,1.7,168.0,122.0,66.0,0.79,27.6,3.9,4,25.12110726643599,3.0,0.7261904761904762,2.1785714285714284,94.5,4.5591262474866845,96.38000000000001,False,False,False,True,True,False,False,False,True,False,False,Senior,Low
44,Male,85.2,1.83,178.0,144.0,63.0,1.0,17.9,4.1,4,25.441189644360833,6.0,0.8089887640449438,4.853932584269662,360.1,5.889154928283412,144.0,False,False,True,False,False,True,False,True,False,True,False,Adult,Moderate
34,Male,77.3,1.64,186.0,160.0,79.0,0.62,19.9,4.3,2,28.74033313503867,8.0,0.8602150537634409,6.881720430107527,290.2,5.674010316322531,99.2,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
41,Male,72.5,1.74,172.0,148.0,78.0,0.38,30.4,3.6,3,23.946360153256705,8.0,0.8604651162790697,6.883720930232558,164.1,5.1065513509260825,56.24,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
42,Female,78.2,1.67,174.0,130.0,76.0,0.47,32.9,3.5,2,28.039728925382768,3.0,0.7471264367816092,2.2413793103448274,60.8,4.123903364463645,61.099999999999994,False,False,False,True,False,False,False,True,False,False,False,Adult,Low
24,Male,62.7,1.55,203.0,146.0,77.0,0.81,26.4,3.7,3,26.097814776274713,3.0,0.7192118226600985,2.1576354679802954,83.4,4.4355674016019115,118.26,False,False,False,True,False,False,False,False,False,True,False,Young,Moderate
23,Female,87.7,1.75,202.0,159.0,59.0,1.3,24.8,4.3,7,28.636734693877553,6.0,0.7871287128712872,4.7227722772277225,478.4,6.172535322000284,206.70000000000002,False,False,True,False,False,True,False,False,False,True,False,Young,Moderate
41,Male,75.1,1.57,174.0,124.0,63.0,1.02,11.9,4.0,7,30.46776745506917,3.0,0.7126436781609196,2.137931034482759,126.3,4.846546505563361,126.48,False,False,False,True,False,False,True,True,False,False,False,Adult,Low
50,Male,74.4,1.68,171.0,156.0,73.0,0.44,19.4,3.1,3,26.36054421768708,9.5,0.9122807017543859,8.666666666666666,263.4,5.577463107977531,68.64,True,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
46,Female,66.1,1.65,173.0,127.0,70.0,1.3,14.8,4.5,6,24.279155188246097,3.0,0.7341040462427746,2.202312138728324,142.7,4.967727793084979,165.1,False,False,False,True,False,False,True,False,True,False,False,Senior,Low
39,Male,76.3,1.77,187.0,133.0,68.0,0.94,26.6,4.3,4,24.354431995914325,3.0,0.7112299465240641,2.1336898395721926,117.5,4.774912960575186,125.02,False,False,False,True,True,False,False,True,False,True,False,Adult,Moderate
43,Female,54.8,1.57,176.0,162.0,85.0,0.55,19.9,3.0,2,22.232139234857396,9.5,0.9204545454545454,8.744318181818182,242.3,5.494295249789477,89.10000000000001,True,False,False,False,False,False,False,True,False,False,True,Adult,High
45,Female,65.0,1.72,171.0,137.0,74.0,0.91,25.6,2.9,3,21.971335857220122,7.0,0.8011695906432749,5.608187134502924,268.9,5.598051520023959,124.67,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
38,Male,70.3,1.6,186.0,143.0,65.0,1.0,18.7,3.7,5,27.460937499999993,7.0,0.7688172043010753,5.381720430107527,317.2,5.762680115903686,143.0,False,False,False,False,False,True,False,True,False,True,False,Adult,Moderate
24,Male,53.5,1.63,202.0,167.0,64.0,0.61,13.0,3.9,4,20.136249012006473,8.0,0.8267326732673267,6.6138613861386135,194.9,5.277604324950495,101.87,False,True,False,False,False,True,False,False,False,False,True,Young,High
34,Female,64.0,1.45,188.0,134.0,69.0,0.91,31.1,4.1,3,30.439952437574316,3.0,0.7127659574468085,2.1382978723404253,95.4,4.5685062016165,121.94,False,False,False,True,False,False,False,True,False,True,False,Adult,Moderate
37,Female,83.5,1.89,186.0,160.0,82.0,0.73,26.8,3.8,2,23.3756053861874,8.0,0.8602150537634409,6.881720430107527,365.7,5.90454407507728,116.8,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
58,Male,104.9,1.74,156.0,113.0,60.0,1.58,8.0,4.5,5,34.647905932091426,3.0,0.7243589743589743,2.173076923076923,275.8,5.623295223743515,178.54000000000002,False,False,False,True,False,False,True,False,True,False,False,Senior,Low
37,Male,54.6,1.6,177.0,162.0,78.0,0.52,23.3,3.4,3,21.328124999999996,9.5,0.9152542372881356,8.694915254237289,228.9,5.437644431769136,84.24000000000001,True,False,False,False,False,False,False,True,False,False,True,Adult,High
39,Male,61.4,1.57,174.0,144.0,73.0,0.75,17.7,3.4,6,24.90973264635482,6.0,0.8275862068965517,4.9655172413793105,194.2,5.274024673978992,108.0,False,False,True,False,False,True,False,True,False,True,False,Adult,Moderate
45,Female,60.1,1.63,180.0,133.0,74.0,0.62,24.4,3.3,2,22.620347020964285,3.0,0.7388888888888889,2.216666666666667,62.2,4.146304301152812,82.46,False,False,False,True,False,False,False,True,False,True,False,Adult,Moderate
57,Male,63.9,1.75,161.0,138.0,70.0,0.82,14.4,4.6,5,20.865306122448978,8.0,0.8571428571428571,6.857142857142857,313.2,5.750029725821521,113.16,False,True,False,False,True,False,False,False,True,True,False,Senior,Moderate
24,Female,62.8,1.49,200.0,168.0,71.0,0.64,24.1,4.3,5,28.28701409846403,8.0,0.84,6.72,241.8,5.492238059185343,107.52,False,True,False,False,True,False,False,False,False,False,True,Young,High
18,Male,54.3,1.67,199.0,138.0,64.0,0.35,20.8,2.7,4,19.470041952024093,3.0,0.6934673366834171,2.080402010050251,31.3,3.475067230228611,48.3,False,False,False,True,True,False,False,False,False,True,False,,Moderate
49,Female,73.4,1.86,171.0,145.0,66.0,0.46,30.1,3.8,3,21.216325586773035,8.0,0.847953216374269,6.783625730994152,203.2,5.319099905730565,66.7,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
30,Female,64.7,1.57,186.0,156.0,67.0,0.95,34.4,4.2,3,26.248529352103535,8.0,0.8387096774193549,6.709677419354839,367.8,5.910254491682439,148.2,False,True,False,False,False,False,False,False,False,True,False,Young,Moderate
47,Male,76.9,1.69,171.0,156.0,71.0,1.12,12.2,3.4,5,26.92482756206016,9.5,0.9122807017543859,8.666666666666666,695.5,6.54606779321986,174.72000000000003,True,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
40,Female,66.5,1.9,171.0,147.0,73.0,0.65,20.2,4.1,3,18.42105263157895,8.0,0.8596491228070176,6.87719298245614,261.1,5.568726110329361,95.55,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
36,Female,80.0,1.74,182.0,144.0,74.0,0.49,24.6,2.8,4,26.42356982428326,7.0,0.7912087912087912,5.538461538461538,177.9,5.186826990514674,70.56,False,False,False,False,True,False,False,True,False,True,False,Adult,Moderate
49,Female,70.2,1.69,169.0,132.0,64.0,1.12,17.9,3.8,6,24.57897132453346,7.0,0.7810650887573964,5.4674556213017755,356.4,5.878855602725327,147.84,False,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
47,Female,60.9,1.73,165.0,132.0,57.0,0.76,30.2,3.5,6,20.348157305623307,6.0,0.8,4.800000000000001,192.8,5.266826699456666,100.32000000000001,False,False,True,False,False,True,False,False,True,True,False,Senior,Moderate
46,Female,56.1,1.64,176.0,142.0,79.0,0.96,20.1,3.5,3,20.858120166567524,7.0,0.8068181818181818,5.6477272727272725,244.9,5.504924949222147,136.32,False,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
46,Male,59.0,1.81,177.0,136.0,61.0,1.1,14.5,3.1,6,18.009218277830346,7.0,0.768361581920904,5.378531073446328,293.7,5.685957889743649,149.60000000000002,False,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
